BasinID,YEAR,MONTH,Ppt_mm,Tavg_C
11,1955,1,0.928031,-7.81982
11,1955,2,3.10842,-3.66923
11,1955,3,17.6018,-0.409313
11,1955,4,21.3575,0.184578
11,1955,5,46.4543,2.9984
11,1955,6,125.259,5.2641
11,1955,7,159.757,7.94711
11,1955,8,105.197,8.52121
11,1955,9,147.478,6.81599
11,1955,10,53.0126,2.42002
11,1955,11,10.0578,-2.42965
11,1955,12,1.63078,-3.68926
11,1956,1,0.242015,-6.47282
11,1956,2,7.00338,-3.84562
11,1956,3,15.296,-0.249659
11,1956,4,31.0948,1.91607
11,1956,5,60.4446,3.2084
11,1956,6,228.758,6.65338
11,1956,7,192.834,6.79202
11,1956,8,153.735,5.96516
11,1956,9,155.191,4.51164
11,1956,10,64.404,0.636333
11,1956,11,8.30747,-3.03119
11,1956,12,6.73203,-7.2567
11,1957,1,1.47344,-5.82013
11,1957,2,1.31686,-9.16715
11,1957,3,12.6628,-2.86981
11,1957,4,29.6439,0.449655
11,1957,5,128.557,1.74078
11,1957,6,160.772,4.20136
11,1957,7,164.143,7.92925
11,1957,8,114.971,7.42243
11,1957,9,106.619,4.29626
11,1957,10,25.7406,-1.05414
11,1957,11,6.75934,-3.30841
11,1957,12,0.800247,-7.05124
11,1958,1,2.91639,-8.11944
11,1958,2,1.86197,-8.19598
11,1958,3,2.08945,-1.24344
11,1958,4,47.1356,1.57924
11,1958,5,91.5458,2.30489
11,1958,6,224.286,5.59999
11,1958,7,133.168,8.53396
11,1958,8,209.259,6.65536
11,1958,9,166.151,4.42308
11,1958,10,77.5421,-0.0243077
11,1958,11,4.94037,-3.89659
11,1958,12,2.00265,-6.82322
11,1959,1,4.42126,-8.47333
11,1959,2,11.025,-8.54045
11,1959,3,11.5024,-3.85728
11,1959,4,28.2709,0.39592
11,1959,5,91.4324,2.28404
11,1959,6,112.266,5.01685
11,1959,7,267.114,8.48818
11,1959,8,224.364,8.31769
11,1959,9,109.604,2.65005
11,1959,10,64.0527,0.370557
11,1959,11,12.6333,-2.96871
11,1959,12,4.28334,-6.46789
11,1960,1,2.42953,-6.80928
11,1960,2,9.36225,-4.41255
11,1960,3,13.0935,-1.31532
11,1960,4,19.1274,-0.865218
11,1960,5,116.065,2.36258
11,1960,6,165.803,4.88838
11,1960,7,238.381,6.79283
11,1960,8,302.158,6.47747
11,1960,9,169.448,4.65591
11,1960,10,55.5636,0.329692
11,1960,11,13.9898,-3.42226
11,1960,12,0.342456,-6.6301
11,1961,1,3.68476,-8.2691
11,1961,2,7.39484,-7.42058
11,1961,3,18.0177,-5.36001
11,1961,4,70.9227,-0.75026
11,1961,5,85.5688,2.39494
11,1961,6,263.578,6.05313
11,1961,7,282.319,8.33224
11,1961,8,302.781,8.23019
11,1961,9,113.784,4.56738
11,1961,10,57.355,2.64734
11,1961,11,14.9927,-4.1535
11,1961,12,2.27673,-8.67577
11,1962,1,3.58906,-10.2271
11,1962,2,9.32223,-5.61073
11,1962,3,7.56872,-5.03105
11,1962,4,42.4324,0.0552364
11,1962,5,101.003,1.68553
11,1962,6,106.739,4.58572
11,1962,7,325.557,7.88503
11,1962,8,212.159,5.83352
11,1962,9,145.802,4.14415
11,1962,10,68.672,1.11566
11,1962,11,4.24034,-4.57393
11,1962,12,3.89663,-6.30073
11,1963,1,0.337788,-10.3422
11,1963,2,7.40252,-8.50219
11,1963,3,18.6188,-3.93509
11,1963,4,48.0667,0.62558
11,1963,5,81.3591,3.94268
11,1963,6,180.102,3.81418
11,1963,7,245.242,6.76826
11,1963,8,228.614,7.10016
11,1963,9,202.062,6.00199
11,1963,10,63.0347,-0.405164
11,1963,11,15.5946,-4.85237
11,1963,12,3.97812,-7.88203
11,1964,1,3.02894,-9.48407
11,1964,2,17.637,-8.58214
11,1964,3,6.50397,-3.67795
11,1964,4,40.9548,1.56704
11,1964,5,64.0677,3.77699
11,1964,6,174.702,4.20917
11,1964,7,209.917,7.72721
11,1964,8,196.82,6.78075
11,1964,9,210.675,5.17294
11,1964,10,55.1498,2.1724
11,1964,11,7.18841,-3.48384
11,1964,12,4.66666,-8.08574
11,1965,1,0.581278,-7.37675
11,1965,2,4.57767,-6.3398
11,1965,3,16.8432,-5.33631
11,1965,4,44.5067,-0.0871016
11,1965,5,49.0504,2.74831
11,1965,6,181.558,3.63959
11,1965,7,164.41,6.40758
11,1965,8,147.776,4.8195
11,1965,9,108.416,3.30675
11,1965,10,59.9227,0.735313
11,1965,11,6.77414,-4.50804
11,1965,12,2.49691,-7.83327
11,1966,1,2.86363,-7.13291
11,1966,2,5.26643,-6.05126
11,1966,3,25.003,-2.64868
11,1966,4,52.7327,-0.409488
11,1966,5,73.573,2.3538
11,1966,6,128.599,4.28825
11,1966,7,280.014,7.48349
11,1966,8,262.886,7.27725
11,1966,9,176.726,3.3018
11,1966,10,45.9277,0.246527
11,1966,11,13.452,-3.88079
11,1966,12,5.77438,-6.303
11,1967,1,3.29657,-8.2305
11,1967,2,5.33078,-8.57611
11,1967,3,6.50865,-4.17926
11,1967,4,33.5617,-1.41475
11,1967,5,113.371,3.58317
11,1967,6,184.141,4.63197
11,1967,7,190.732,7.51752
11,1967,8,225.527,8.55698
11,1967,9,227.759,4.20491
11,1967,10,76.2904,-0.593737
11,1967,11,11.2294,-4.6067
11,1967,12,2.46479,-8.35282
11,1968,1,6.81376,-8.54735
11,1968,2,14.8654,-11.0297
11,1968,3,23.2713,-4.02051
11,1968,4,35.6464,-1.06049
11,1968,5,101.376,2.31075
11,1968,6,150.41,4.06747
11,1968,7,122.763,6.74797
11,1968,8,256.783,6.43471
11,1968,9,154.639,5.09531
11,1968,10,13.9053,1.09271
11,1968,11,9.28959,-2.32259
11,1968,12,0.750654,-5.8809
11,1969,1,4.40104,-7.50394
11,1969,2,1.30025,-5.98581
11,1969,3,5.56467,-1.44407
11,1969,4,41.5016,1.22637
11,1969,5,104.366,5.04292
11,1969,6,143.323,4.7016
11,1969,7,212.815,7.4935
11,1969,8,124.477,6.9824
11,1969,9,124.743,4.48673
11,1969,10,42.4135,1.26462
11,1969,11,9.07595,-4.77477
11,1969,12,0.104492,-6.60412
11,1970,1,6.79398,-8.62849
11,1970,2,9.70261,-6.80438
11,1970,3,25.3989,-6.27556
11,1970,4,55.052,-1.24091
11,1970,5,88.8103,3.49718
11,1970,6,112.711,4.59799
11,1970,7,226.791,7.93176
11,1970,8,198.751,8.3034
11,1970,9,135.757,4.82978
11,1970,10,45.7438,0.00339647
11,1970,11,8.04506,-2.87219
11,1970,12,3.34785,-5.70387
11,1971,1,4.61099,-8.63672
11,1971,2,5.80298,-7.07665
11,1971,3,3.86138,-2.17416
11,1971,4,53.4158,1.04333
11,1971,5,83.356,2.07481
11,1971,6,167.106,5.56256
11,1971,7,184.495,8.08462
11,1971,8,148.066,6.78014
11,1971,9,205.813,4.5102
11,1971,10,64.9993,0.676103
11,1971,11,4.72944,-3.83076
11,1971,12,0.275525,-7.44265
11,1972,1,5.10546,-6.26039
11,1972,2,9.20134,-7.70182
11,1972,3,17.1879,-1.76413
11,1972,4,37.9371,-1.01525
11,1972,5,129.085,3.69348
11,1972,6,157.99,5.7914
11,1972,7,308.38,7.84018
11,1972,8,119.03,8.42382
11,1972,9,132.32,3.61796
11,1972,10,36.9344,1.08531
11,1972,11,9.97649,-3.56692
11,1972,12,0.222071,-5.93444
11,1973,1,9.06683,-6.71377
11,1973,2,7.21222,-4.36694
11,1973,3,6.6284,-1.95483
11,1973,4,57.6137,0.817392
11,1973,5,150.477,2.92249
11,1973,6,263.682,4.86693
11,1973,7,177.978,7.49193
11,1973,8,197.021,7.60458
11,1973,9,125.574,4.5864
11,1973,10,64.9792,1.25466
11,1973,11,19.2921,-3.23558
11,1973,12,3.82477,-6.34205
11,1974,1,1.09299,-7.45179
11,1974,2,3.90434,-7.29987
11,1974,3,18.606,-4.89522
11,1974,4,27.0212,0.231156
11,1974,5,102.615,3.58214
11,1974,6,135.814,4.99613
11,1974,7,196.212,6.43238
11,1974,8,139.736,6.0304
11,1974,9,170.987,4.19169
11,1974,10,65.1057,2.19924
11,1974,11,11.4983,-1.74778
11,1974,12,2.58871,-6.21068
11,1975,1,7.12405,-7.85243
11,1975,2,4.85015,-5.8637
11,1975,3,22.4423,-3.30817
11,1975,4,46.946,-0.580204
11,1975,5,68.4192,2.3559
11,1975,6,174.208,5.60475
11,1975,7,255.029,7.52058
11,1975,8,185.258,7.97037
11,1975,9,290.506,6.03528
11,1975,10,70.0822,1.95089
11,1975,11,10.2485,-4.28348
11,1975,12,5.63302,-7.17074
11,1976,1,1.8577,-6.1885
11,1976,2,3.40076,-4.87157
11,1976,3,15.8595,-4.51189
11,1976,4,44.1634,-0.775223
11,1976,5,152.498,2.00298
11,1976,6,145.356,4.65883
11,1976,7,197.849,6.02223
11,1976,8,257.691,7.20286
11,1976,9,159.157,3.49325
11,1976,10,68.5158,0.712097
11,1976,11,18.5596,-5.8562
11,1976,12,4.09796,-7.31032
11,1977,1,6.85263,-8.05156
11,1977,2,2.78604,-7.25192
11,1977,3,51.0208,-4.12509
11,1977,4,52.6789,-0.635881
11,1977,5,80.9286,1.63621
11,1977,6,148.4,5.20258
11,1977,7,234.197,7.42815
11,1977,8,87.7929,6.58655
11,1977,9,160.713,5.08245
11,1977,10,30.7171,0.514654
11,1977,11,6.58363,-6.05857
11,1977,12,4.39102,-7.14932
11,1978,1,0.510446,-8.41709
11,1978,2,7.79766,-6.24411
11,1978,3,16.8368,-3.95138
11,1978,4,49.6349,-0.12051
11,1978,5,100.247,2.94297
11,1978,6,136.023,5.02236
11,1978,7,351.613,6.64433
11,1978,8,185.298,7.91897
11,1978,9,250,4.13851
11,1978,10,57.7524,1.34481
11,1978,11,31.5162,-4.28464
11,1978,12,0.475275,-5.11293
11,1979,1,0.325791,-7.10884
11,1979,2,0.524074,-4.9987
11,1979,3,0.79963,-3.85187
11,1979,4,16.1722,1.433
11,1979,5,74.1919,3.83801
11,1979,6,149.344,5.82776
11,1979,7,216.121,8.66135
11,1979,8,213.291,9.52784
11,1979,9,106.91,3.46153
11,1979,10,28.4333,-0.397907
11,1979,11,3.23592,-3.66902
11,1979,12,1.061,-5.67893
11,1980,1,3.1721,-7.43516
11,1980,2,13.7899,-6.74675
11,1980,3,33.3451,-2.79265
11,1980,4,66.4305,1.31594
11,1980,5,139.976,3.82418
11,1980,6,264.911,5.79109
11,1980,7,221.32,6.93335
11,1980,8,183.754,5.94853
11,1980,9,203.455,3.51856
11,1980,10,82.7503,0.199727
11,1980,11,8.51562,-1.88619
11,1980,12,1.47203,-6.76707
11,1981,1,2.24605,-6.98852
11,1981,2,6.76894,-4.26031
11,1981,3,21.8619,-3.42055
11,1981,4,60.5824,-0.0317379
11,1981,5,140.49,2.52052
11,1981,6,267.279,5.97825
11,1981,7,277.986,7.804
11,1981,8,303.019,7.85007
11,1981,9,181.711,4.08393
11,1981,10,47.7935,0.463582
11,1981,11,10.7602,-4.42741
11,1981,12,8.43455,-7.31653
11,1982,1,6.50913,-6.57831
11,1982,2,15.8086,-6.57001
11,1982,3,23.6101,-3.13265
11,1982,4,77.3559,-2.66547
11,1982,5,111.633,2.36434
11,1982,6,163.795,3.85223
11,1982,7,204.549,6.37506
11,1982,8,174.817,6.6646
11,1982,9,174.71,3.8374
11,1982,10,85.082,0.699222
11,1982,11,35.4671,-4.58613
11,1982,12,11.0239,-9.47274
11,1983,1,9.35824,-10.0325
11,1983,2,16.3056,-9.03008
11,1983,3,28.4572,-6.11961
11,1983,4,50.2281,-1.6201
11,1983,5,89.1252,3.61158
11,1983,6,194.66,5.13145
11,1983,7,229.946,6.9774
11,1983,8,183.983,6.04496
11,1983,9,137.345,4.90155
11,1983,10,74.3055,1.95434
11,1983,11,17.2123,-3.79262
11,1983,12,9.76948,-8.01307
11,1984,1,16.3709,-10.5672
11,1984,2,9.79435,-6.48299
11,1984,3,24.3312,-3.4754
11,1984,4,52.962,0.467227
11,1984,5,162.382,1.89071
11,1984,6,192.355,6.44672
11,1984,7,276.664,6.93776
11,1984,8,210.951,5.96256
11,1984,9,157.209,3.86609
11,1984,10,60.3093,0.688484
11,1984,11,15.8054,-3.39245
11,1984,12,5.28528,-7.264
11,1985,1,8.31929,-8.29793
11,1985,2,11.2524,-6.92651
11,1985,3,53.7816,-5.44631
11,1985,4,69.0694,-0.690527
11,1985,5,136.523,3.94838
11,1985,6,139.301,4.8087
11,1985,7,194.998,6.46457
11,1985,8,242.789,7.56664
11,1985,9,185.726,4.03424
11,1985,10,47.2121,1.41503
11,1985,11,17.9241,-5.60462
11,1985,12,7.35142,-7.38809
11,1986,1,8.22238,-7.86217
11,1986,2,18.3387,-7.7471
11,1986,3,26.5894,-4.64698
11,1986,4,43.8062,-1.19939
11,1986,5,98.6833,3.47831
11,1986,6,185.723,5.96924
11,1986,7,193.981,6.8613
11,1986,8,182.711,5.90682
11,1986,9,142.595,2.87022
11,1986,10,48.6757,-0.578605
11,1986,11,13.3348,-4.43184
11,1986,12,9.50358,-5.68208
11,1987,1,6.70481,-6.52303
11,1987,2,5.14188,-4.30398
11,1987,3,30.5197,-1.85995
11,1987,4,45.8946,-0.254336
11,1987,5,85.2474,3.24545
11,1987,6,224.475,6.78081
11,1987,7,196.619,6.6865
11,1987,8,149.306,5.99951
11,1987,9,143.516,3.56899
11,1987,10,50.2857,1.45955
11,1987,11,35.1123,-2.63244
11,1987,12,7.52871,-6.89937
11,1988,1,11.9728,-7.25659
11,1988,2,7.86658,-5.54102
11,1988,3,46.7775,-5.05236
11,1988,4,49.4972,-1.3258
11,1988,5,113.752,3.70652
11,1988,6,158.791,6.21853
11,1988,7,262.511,7.39286
11,1988,8,211.319,6.8003
11,1988,9,153.188,3.36268
11,1988,10,70.3419,1.45188
11,1988,11,14.6587,-3.62738
11,1988,12,3.15445,-5.95497
11,1989,1,17.4255,-9.59329
11,1989,2,10.8479,-7.42494
11,1989,3,26.2954,-4.13318
11,1989,4,96.2922,-2.03779
11,1989,5,118.845,1.87955
11,1989,6,193.806,5.76242
11,1989,7,183.334,7.3863
11,1989,8,229.921,6.78172
11,1989,9,142.66,5.32497
11,1989,10,76.0482,0.753552
11,1989,11,28.7948,-4.62497
11,1989,12,4.34713,-7.99188
11,1990,1,7.5789,-7.01035
11,1990,2,22.7895,-5.84278
11,1990,3,25.0812,-3.8697
11,1990,4,82.8116,-1.30964
11,1990,5,125.757,1.82061
11,1990,6,172.925,5.38181
11,1990,7,228.54,7.07375
11,1990,8,299.921,6.81849
11,1990,9,223.644,4.08266
11,1990,10,72.559,0.239234
11,1990,11,31.8468,-2.42865
11,1990,12,3.88553,-6.08008
11,1991,1,13.7161,-8.88373
11,1991,2,12.3549,-5.78617
11,1991,3,30.8969,-1.74595
11,1991,4,69.3358,-0.304649
11,1991,5,74.8388,2.9207
11,1991,6,161.73,6.55661
11,1991,7,146.908,8.76656
11,1991,8,192.909,7.75396
11,1991,9,156.694,4.59402
11,1991,10,81.259,0.269607
11,1991,11,25.6405,-4.39441
11,1991,12,10.671,-6.79682
11,1992,1,1.45948,-8.55789
11,1992,2,18.026,-9.01338
11,1992,3,29.1695,-4.2013
11,1992,4,49.3321,0.448206
11,1992,5,116.842,2.41948
11,1992,6,237.59,5.5866
11,1992,7,215.85,6.53454
11,1992,8,183.874,6.73623
11,1992,9,157.721,5.2106
11,1992,10,66.0007,-0.479406
11,1992,11,12.2433,-3.96563
11,1992,12,4.13982,-6.7871
11,1993,1,10.8737,-9.89533
11,1993,2,6.96505,-4.64115
11,1993,3,27.8727,-3.20572
11,1993,4,59.1023,0.0745462
11,1993,5,113.233,3.26207
11,1993,6,154.041,5.60093
11,1993,7,251.206,7.36139
11,1993,8,206.197,6.81281
11,1993,9,154.552,4.17215
11,1993,10,106.66,-0.313815
11,1993,11,16.7913,-1.68343
11,1993,12,8.04458,-6.35672
11,1994,1,8.60502,-6.51226
11,1994,2,8.71884,-5.65974
11,1994,3,37.5462,-4.46113
11,1994,4,68.2898,0.898637
11,1994,5,88.3969,3.72074
11,1994,6,234.588,5.69543
11,1994,7,135.079,7.50995
11,1994,8,144.943,8.50529
11,1994,9,196.009,5.07361
11,1994,10,77.2909,0.0881827
11,1994,11,18.1796,-2.01105
11,1994,12,13.9597,-7.20116
11,1995,1,8.65487,-8.71801
11,1995,2,16.8848,-8.38614
11,1995,3,31.2313,-4.31966
11,1995,4,65.2561,-1.11015
11,1995,5,121.994,3.76559
11,1995,6,143.233,6.46213
11,1995,7,186.903,7.56852
11,1995,8,258.932,7.33533
11,1995,9,122.49,5.6347
11,1995,10,87.7357,1.41082
11,1995,11,21.7782,-3.07879
11,1995,12,11.9449,-7.35437
11,1996,1,8.01311,-8.59634
11,1996,2,15.8483,-6.85593
11,1996,3,17.3131,-2.56989
11,1996,4,52.8648,-0.48952
11,1996,5,116.045,2.5213
11,1996,6,156.903,5.96619
11,1996,7,181.25,7.84024
11,1996,8,187.193,8.53403
11,1996,9,146.092,4.59421
11,1996,10,72.7222,1.12266
11,1996,11,22.4342,-3.45141
11,1996,12,3.2697,-6.72054
11,1997,1,7.82113,-7.52167
11,1997,2,22.1638,-7.95088
11,1997,3,42.8665,-2.89618
11,1997,4,75.7658,-1.17031
11,1997,5,131.645,3.03958
11,1997,6,152.077,4.83773
11,1997,7,148.059,7.66614
11,1997,8,155.09,8.32169
11,1997,9,83.1914,3.89608
11,1997,10,64.1597,0.209765
11,1997,11,15.6438,-2.61622
11,1997,12,7.61391,-6.25387
11,1998,1,4.59665,-6.32255
11,1998,2,21.31,-5.36374
11,1998,3,29.8546,-2.41262
11,1998,4,46.9024,3.51821
11,1998,5,130.371,5.30888
11,1998,6,124.051,6.82975
11,1998,7,222.569,9.02508
11,1998,8,177.865,7.86248
11,1998,9,116.41,5.9619
11,1998,10,76.7855,2.19954
11,1998,11,22.323,-0.842766
11,1998,12,3.25562,-5.24613
11,1999,1,6.4606,-6.54917
11,1999,2,7.11568,-2.94736
11,1999,3,22.0628,-1.61934
11,1999,4,82.6177,1.97962
11,1999,5,127.364,2.72323
11,1999,6,165.399,7.42909
11,1999,7,213.362,7.66577
11,1999,8,195.891,7.44383
11,1999,9,162.927,6.00938
11,1999,10,104.816,2.25092
11,1999,11,16.1642,-1.8529
11,1999,12,3.04216,-7.3318
11,2000,1,9.44571,-6.46714
11,2000,2,12.5755,-6.74142
11,2000,3,42.3941,-3.48858
11,2000,4,81.1766,-0.695802
11,2000,5,76.8699,4.33569
11,2000,6,150.709,6.22664
11,2000,7,144.538,8.33614
11,2000,8,221.892,7.02831
11,2000,9,141.697,4.44508
11,2000,10,64.8684,2.39425
11,2000,11,17.2016,-2.76804
11,2000,12,2.98266,-5.69019
11,2001,1,9.21368,-6.69163
11,2001,2,14.0842,-4.20815
11,2001,3,26.5245,-3.03988
11,2001,4,109.802,0.246231
11,2001,5,103.752,2.54073
11,2001,6,124.751,5.60535
11,2001,7,202.811,9.19432
11,2001,8,218.291,7.34069
11,2001,9,215.286,6.12285
11,2001,10,63.5293,2.58422
11,2001,11,15.2716,-2.73652
11,2001,12,5.63072,-5.4859
11,2002,1,10.57,-7.50177
11,2002,2,10.7082,-3.75364
11,2002,3,33.2974,-2.68913
11,2002,4,53.0581,2.15513
11,2002,5,112.411,3.21741
11,2002,6,163.17,7.25643
11,2002,7,176.268,8.58562
11,2002,8,113.091,7.01495
11,2002,9,83.6771,5.55012
11,2002,10,81.1094,0.786215
11,2002,11,19.4283,-2.79015
11,2002,12,5.73001,-4.91114
11,2003,1,2.93982,-5.22155
11,2003,2,7.30098,-2.99549
11,2003,3,24.721,-2.36194
11,2003,4,72.6409,2.22729
11,2003,5,131.922,3.24639
11,2003,6,130.193,5.65902
11,2003,7,150.913,8.37953
11,2003,8,290.092,8.46861
11,2003,9,98.1602,5.6882
11,2003,10,56.0538,2.65477
11,2003,11,9.1364,-1.66488
11,2003,12,8.63698,-6.01798
11,2004,1,9.46653,-6.90392
11,2004,2,12.2179,-6.51793
11,2004,3,46.7967,-1.71734
11,2004,4,51.7196,1.44443
11,2004,5,134.758,3.46593
11,2004,6,186.423,5.29058
11,2004,7,159.009,7.24623
11,2004,8,186.325,8.78517
11,2004,9,148.245,5.30339
11,2004,10,72.0021,0.887461
11,2004,11,26.5598,-3.15753
11,2004,12,5.40393,-5.66459
11,2005,1,7.80976,-5.68073
11,2005,2,8.59791,-4.0915
11,2005,3,31.2689,-2.14044
11,2005,4,67.1286,0.602375
11,2005,5,145.236,3.65253
11,2005,6,140.52,6.57165
11,2005,7,215.891,8.81858
11,2005,8,222.695,8.0171
11,2005,9,128.434,6.77456
11,2005,10,86.4282,1.73375
11,2005,11,17.6719,-3.08644
11,2005,12,4.3042,-6.90501
11,2006,1,1.05988,-4.15842
11,2006,2,18.1105,-3.3786
11,2006,3,32.9802,-2.64633
11,2006,4,44.7399,0.618134
11,2006,5,109.152,3.67024
11,2006,6,120.756,6.67487
11,2006,7,191.174,10.1362
11,2006,8,132.719,9.55593
11,2006,9,132.89,5.95907
11,2006,10,67.5493,1.87888
11,2006,11,22.1516,-2.49724
11,2006,12,5.74385,-5.99268
11,2007,1,8.04208,-7.90248
11,2007,2,7.69065,-4.26994
11,2007,3,21.7926,-1.90244
11,2007,4,46.0867,0.0919847
11,2007,5,110.202,4.7447
11,2007,6,132.019,6.14121
11,2007,7,190.679,7.65966
11,2007,8,202.714,8.82468
11,2007,9,88.8411,5.23629
11,2007,10,79.0254,2.45896
11,2007,11,10.3902,-2.25136
11,2007,12,9.03851,-5.76656
11,2008,1,5.06975,-6.0629
11,2008,2,12.2868,-8.94877
11,2008,3,50.7968,-3.09856
11,2008,4,82.0183,1.06734
11,2008,5,112.846,3.84722
11,2008,6,131.025,5.8649
11,2008,7,156.054,8.45796
11,2008,8,190.758,7.27486
11,2008,9,164.143,6.61735
11,2008,10,80.317,1.97844
11,2008,11,13.305,-3.68403
11,2008,12,4.10832,-5.89527
11,2009,1,7.21872,-6.34287
11,2009,2,9.87699,-2.48821
11,2009,3,24.47,-2.25301
11,2009,4,91.4481,0.54743
11,2009,5,116.189,3.55527
11,2009,6,126.09,5.56675
11,2009,7,244.774,7.69804
11,2009,8,154.347,7.44056
11,2009,9,140.579,6.9997
11,2009,10,104.452,1.09951
11,2009,11,12.8644,-3.15177
11,2009,12,3.03978,-6.69803
11,2010,1,2.78419,-4.72183
11,2010,2,4.19418,-3.58601
11,2010,3,29.7768,-1.30944
11,2010,4,63.1892,0.0521527
11,2010,5,140.98,4.13338
11,2010,6,176.133,5.22015
11,2010,7,230.441,8.7528
11,2010,8,290.513,7.8312
11,2010,9,160.437,5.75194
11,2010,10,49.3778,1.1214
11,2010,11,18.3558,-3.26181
11,2010,12,3.19026,-6.84677
11,2011,1,10.2019,-9.53491
11,2011,2,6.94386,-3.82101
11,2011,3,59.1562,-4.96289
11,2011,4,92.5213,0.0914593
11,2011,5,147.729,3.68675
11,2011,6,182.001,6.36828
11,2011,7,328.939,6.37974
11,2011,8,128.868,7.84407
11,2011,9,228.329,5.57805
11,2011,10,74.3255,0.897026
11,2011,11,25.7271,-1.93818
11,2011,12,4.64613,-6.53298
11,2012,1,9.30532,-8.7572
11,2012,2,8.34003,-5.29872
11,2012,3,46.437,-3.30725
11,2012,4,60.679,-0.370132
11,2012,5,150.927,3.7114
11,2012,6,162.03,5.01421
11,2012,7,210.868,7.67341
11,2012,8,191.598,8.17259
11,2012,9,140.386,4.33563
11,2012,10,85.6887,0.989095
11,2012,11,8.64019,-3.82272
11,2012,12,4.41841,-6.02279
12,1951,1,0.0680612,-4.68364
12,1951,2,7.78348,-2.85127
12,1951,3,5.388,-1.44242
12,1951,4,24.9417,0.439209
12,1951,5,48.1326,6.92359
12,1951,6,95.2568,9.88656
12,1951,7,206.619,10.6896
12,1951,8,150.383,11.6428
12,1951,9,145.116,7.72471
12,1951,10,53.6421,5.26242
12,1951,11,40.479,-0.389168
12,1951,12,0.00466343,-2.12102
12,1952,1,0.557423,-2.13731
12,1952,2,0.408318,1.47472
12,1952,3,0.824792,3.72491
12,1952,4,44.8941,7.54651
12,1952,5,124.096,9.00241
12,1952,6,175.832,10.7377
12,1952,7,79.5283,13.0422
12,1952,8,203.089,11.0574
12,1952,9,100.936,9.34435
12,1952,10,68.8886,5.53945
12,1952,11,0.192832,3.7802
12,1952,12,0.128288,-1.80251
12,1953,1,3.47137,-2.05529
12,1953,2,1.69565,1.06138
12,1953,3,16.6312,4.1309
12,1953,4,83.2773,3.58562
12,1953,5,91.1167,8.03524
12,1953,6,154.816,10.1215
12,1953,7,222.742,11.2541
12,1953,8,147.198,13.7187
12,1953,9,119.289,8.56119
12,1953,10,38.2334,5.87104
12,1953,11,0.699771,1.83031
12,1953,12,1.6323,-0.749448
12,1954,1,4.43908,-1.00201
12,1954,2,7.6329,1.78031
12,1954,3,13.8628,0.259344
12,1954,4,79.6186,6.00918
12,1954,5,115.766,7.51381
12,1954,6,177.252,9.95503
12,1954,7,174.315,11.8151
12,1954,8,170.853,10.7933
12,1954,9,177.922,8.80409
12,1954,10,53.2155,4.45032
12,1954,11,1.78491,2.49709
12,1954,12,4.00361,-4.48678
12,1955,1,1.37299,-4.852
12,1955,2,5.27781,-0.515425
12,1955,3,20.3475,2.91504
12,1955,4,27.5888,3.94592
12,1955,5,45.0755,6.96843
12,1955,6,110.461,9.21578
12,1955,7,181.122,11.7957
12,1955,8,123.051,12.2884
12,1955,9,149.03,10.3447
12,1955,10,56.1344,5.64851
12,1955,11,11.924,0.543195
12,1955,12,2.12197,-1.25515
12,1956,1,0.657182,-3.84965
12,1956,2,8.58925,-0.836569
12,1956,3,19.0601,3.06175
12,1956,4,38.2825,5.71723
12,1956,5,63.7417,7.10868
12,1956,6,237.436,10.5822
12,1956,7,193.43,10.7942
12,1956,8,155.099,10.0093
12,1956,9,149.928,8.17814
12,1956,10,65.0375,4.0497
12,1956,11,10.0874,0.137598
12,1956,12,7.5232,-4.30126
12,1957,1,1.93936,-2.87574
12,1957,2,2.97745,-5.55574
12,1957,3,15.3707,0.760444
12,1957,4,37.639,4.40988
12,1957,5,130.393,5.85901
12,1957,6,147.126,8.25943
12,1957,7,171.474,11.7745
12,1957,8,109.644,11.2355
12,1957,9,102.81,7.87981
12,1957,10,26.5041,2.45914
12,1957,11,8.92913,0.112767
12,1957,12,1.53794,-3.866
12,1958,1,3.72029,-5.31206
12,1958,2,2.76827,-4.76757
12,1958,3,3.84155,2.16238
12,1958,4,54.2528,5.24642
12,1958,5,99.6373,6.02545
12,1958,6,216.026,9.31697
12,1958,7,148.797,12.2703
12,1958,8,219.768,10.2632
12,1958,9,155.161,8.02767
12,1958,10,76.0808,3.30015
12,1958,11,7.57741,-0.673182
12,1958,12,3.24626,-3.69532
12,1959,1,5.23746,-5.50552
12,1959,2,14.1386,-5.20648
12,1959,3,14.8077,-0.408014
12,1959,4,28.6212,4.22532
12,1959,5,91.8246,5.91209
12,1959,6,103.677,8.85486
12,1959,7,273.425,12.2587
12,1959,8,238.847,12.0898
12,1959,9,106.339,6.58795
12,1959,10,69.1901,3.86662
12,1959,11,14.0981,0.139518
12,1959,12,5.34273,-3.68471
12,1960,1,2.76318,-4.10137
12,1960,2,11.2934,-1.28823
12,1960,3,16.8873,1.94494
12,1960,4,23.7528,2.67017
12,1960,5,114.936,6.07542
12,1960,6,142.972,8.74882
12,1960,7,241.014,10.6315
12,1960,8,300.009,10.2739
12,1960,9,169.272,8.21132
12,1960,10,57.2922,3.65992
12,1960,11,15.0261,-0.303405
12,1960,12,0.604459,-3.73114
12,1961,1,3.34054,-5.26271
12,1961,2,8.23508,-4.30493
12,1961,3,22.1343,-1.76468
12,1961,4,77.0942,3.03244
